,city,job_title,company_name,location,summary,salary
2225,Austin,Machine Learning Engineer,Triplebyte,"Austin, TX","As a machine learning engineer, you'll be responsible for the end-to-end process of designing and running experiments to serving production models at scale.","$150,000 - $250,000 a year"
2226,Austin,Senior Data Scientist,Sense Corp,"Austin, TX 78752","Design and develop statistical models with Big Data, IoT, ERP, Supply Chain, etc. to drive major operational business decisions.
US Citizen or GC Holder.",Nothing_found
2227,Austin,"Senior Manager, Data Scientist",Charles Schwab Inc.,"Austin, TX 78758","We are looking for qualified candidates to design and implement scalable machine learning solutions for dynamic financial products, deliver business insights…",Nothing_found
2228,Austin,Sr. Computational Physicist / Applied Mathematician,"Nanohmics, Inc.","Austin, TX 78741","Members of our Computational Group -- with diverse backgrounds in physics, applied math, aeronautics, optics, biomedical sciences, and chemical engineering --…","$65,000 - $105,000 a year"
2229,Seattle,Data Scientist / Data Analytics,Tredence Inc.,"Seattle, WA","Hope you are doing well.*.
\*\*This is Nasim Shah from Tredence.
We are looking for Data Scientist in Seattle, WA. for our company (Tredence).","$100,000 - $130,000 a year"
2230,Seattle,"Director II, Data Science, US Design",Liberty Mutual Insurance,"Seattle, WA 98101","The Product Design and Modeling team has an opening for a Director II, Data Science position that will drive pricing and non-pricing sophistication in the US…","$150,000 - $200,000 a year"
2231,Seattle,Data science (Machine learning) Engineer,mroads,"Bellevue, WA 98004","Participate in our AI-related open source library/package design and implementation.
The role requires hands-on development, problem resolution and knowledge of…",Nothing_found
2232,Seattle,Full Time Opportunities for Students or Recent Graduates: Data & Applied Sciences,Microsoft,"Redmond, WA","Data Scientists at Microsoft help to improve the quality of experiences on our devices and services.
As a Data Scientist, you will formulate approaches to solve…",Nothing_found
2233,Seattle,"data scientist, Operations Analytics -Seattle, WA",Starbucks,"Seattle, WA","As a Starbucks Data Scientist, you will support the Operation Services organization and contribute to Starbucks success by guiding business decisions through…",Nothing_found
2234,Seattle,Hiring for Data Scientist,"Simplex info systems inc.,","Redmond, WA","Data Scientist with NLP experience.
Someone worked on text to speech, on Alexa, Google assistance etc.
Job Types: Full-time, Part-time, Temporary, Internship,…",Nothing_found
2235,Seattle,Data Scientist,Ars Quanta,"Seattle, WA",We are always looking for Data Scientists who want to work on challenging and interesting projects in a variety of industries…,Nothing_found
2236,Seattle,Data and Applied Scientist II,Microsoft,"Redmond, WA",We are looking for a talented data engineer to create and support a data platform running on different technologies.,Nothing_found
2237,Seattle,Sr Data & Applied Scientist,Microsoft,"Redmond, WA","The Cloud + AI product group builds and operates Microsoft’s Azure Cloud Computing platform (servers, storage, networking, databases, and application services)…",Nothing_found
2238,Seattle,Data Scientist,Microsoft,"Redmond, WA","Customers and Partners are betting on the cloud and expecting Intune to deliver an unparalleled experience.
Using large amounts of information to make efficient…",Nothing_found
2239,Seattle,Data Scientist,ODSC Hiring Partner,"Seattle, WA","This is a post on behalf of a hiring partner.
As a Data Scientist, you will provide cutting-edge algorithms, visualizations, and expert insight for business…","$80,000 - $150,000 a year"
2240,Seattle,Internship Opportunities for Students: Data & Applied Sciences,Microsoft,"Redmond, WA","Data Scientists at Microsoft help to improve the quality of experiences on our devices and services.
As a Data Scientist intern, you will help formulate…",Nothing_found
2241,Seattle,Data Scientist,EagleView,"Bellevue, WA 98004","We are looking for talented Data Scientists to join the Data Science & Machine Learning team.
Work with a close team of data scientists, engineers, and software…",Nothing_found
2242,Seattle,Data Scientist,red violet,"Seattle, WA","We’re looking for a Data Scientist to join our Seattle team.
As a Data Scientist at red violet, you’ll: *.
Develop ETL systems and data pipelines to interface…",Nothing_found
2243,Seattle,Machine Learning Engineer,Triplebyte,"Seattle, WA","Triplebyte is transforming the way software engineers are hired.
Human decision making doesn't work at our scale; our marketplace is powered by automated…","$150,000 - $250,000 a year"
2244,Seattle,"Director II, Data Science, US Design",Liberty Mutual Insurance,"Seattle, WA 98101 (Downtown area)","The Product Design and Modeling team has an opening for a Director II, Data Science position that will drive pricing and non-pricing sophistication in the US…","$150,000 - $200,000 a year"
2245,Seattle,Data Scientist,red violet,"Seattle, WA","We’re looking for a Data Scientist to join our Seattle team.
As a Data Scientist at red violet, you’ll: *.
Develop ETL systems and data pipelines to interface…",Nothing_found
2246,Seattle,Data & Applied Scientist Manager,Microsoft,"Redmond, WA","Core Services Engineering builds and manages the critical products and services that Microsoft runs on.
CSEO has diverse data sets ranging from sales, marketing…",Nothing_found
2247,Seattle,Data Scientist,Amplify Consulting Partners,"Bellevue, WA",As a Data Scientist you will play a critical role in generating insights and experiments that directly affect Amplify Consulting Partners client’s most critical…,Nothing_found
2248,Seattle,Data Scientist I,NanoString,"Seattle, WA",NanoString is seeking an energetic and highly motivates Data Scientist to join the translational science team.,Nothing_found
2249,Seattle,Data Scientist and Business Analyst,Microsoft,"Bellevue, WA 98004 (Hidden Valley area)","The three pillars of ABA team focus on different aspects of Commercial Business analytics with a unified mission of;
Experience in C#, C++ is a plus.",Nothing_found
2250,Seattle,Data Scientist,Blink Health,"Kirkland, WA","The Data and Analytics team is a small team building the Big Data infrastructure at Blink; responsible for architecting and building infrastructure, frameworks…",Nothing_found
2251,Seattle,Data science (Machine learning) Engineer,mroads,"Bellevue, WA 98004 (Downtown area)","Participate in our AI-related open source library/package design and implementation.
The role requires hands-on development, problem resolution and knowledge of…",Nothing_found
2252,Seattle,Data Scientist,Wish,"Seattle, WA","At Wish, our Data Science & Engineering team is comprised of Data Scientists, Data Analysts & Data Engineers who focus on centralizing corporate data in order…",Nothing_found
2253,Seattle,Data Scientist,Falkon AI,"Seattle, WA","We are looking for a results-oriented data scientist who can design, develop and scale Falkon's core data science and statistical foundation and work closely…",Nothing_found
2254,Seattle,Applied Data Scientist,Microsoft,"Redmond, WA","This work will include synthesizing data across a variety of environmental disciplines and leverage data science to recommend, guide Microsoft in its ambition…",Nothing_found
2255,Seattle,Data Scientist,Brightloom,"Seattle, WA",This first-of-its-kind platform enables automated digital engagement and personalized loyalty programs to transform customer experiences while delivering…,Nothing_found
2256,Seattle,Data science (Machine learning) Engineer,mroads,"Bellevue, WA 98004 (Downtown area)","Participate in our AI-related open source library/package design and implementation.
The role requires hands-on development, problem resolution and knowledge of…",Nothing_found
2257,Seattle,Machine Learning Engineer,Triplebyte,"Seattle, WA","Triplebyte is transforming the way software engineers are hired.
Human decision making doesn't work at our scale; our marketplace is powered by automated…","$150,000 - $250,000 a year"
2258,Seattle,Data Scientist / Data Analytics,Tredence Inc.,"Seattle, WA","Hope you are doing well.*.
\*\*This is Nasim Shah from Tredence.
We are looking for Data Scientist in Seattle, WA. for our company (Tredence).","$100,000 - $130,000 a year"
